pair: close=2026-07-14  T=2026-07-15
quote_sources: IRS has_as_of=True (latest 2026-07-15), Credit has_as_of=False (latest 2026-07-14)
id                                    npv_prev             npv_T           theta             mtm          cash     resid_raw    resid_cash
00000/KRW/250728-280728/2.4     583,534,120.38    569,481,571.23     -590,363.95  -13,462,185.19          0.00        0.0000        0.0000
00002/KRW/250826-270826/2.3    -134,954,449.10   -132,299,262.70      301,698.36    2,353,488.05          0.00        0.0000        0.0000
00000/KRW/250829-260831/2.3      57,124,979.13     57,129,501.68        4,522.55            0.00          0.00        0.0000        0.0000
00000/KRW/250910-270910/2.3     709,085,887.49    694,992,539.56   -1,556,758.22  -12,536,589.71          0.00        0.0000        0.0000
00000/KRW/250930-280929/2.5     576,986,509.93    562,198,064.53     -613,377.83  -14,175,067.57          0.00        0.0000        0.0000
00001/KRW/251022-270422/2.5     336,648,811.57    327,879,794.97   -1,219,933.95   -7,549,082.65          0.00        0.0000        0.0000
00000/KRW/251030-261030/2.5     155,960,918.24    154,095,823.90     -845,789.24   -1,019,305.09          0.00        0.0000        0.0000
00000/KRW/251030-270430/2.5     192,652,814.98    187,240,815.30     -755,269.64   -4,656,730.04          0.00        0.0000        0.0000
00000/KRW/251031-270430/2.6      35,791,175.45     34,722,950.62     -149,237.93     -918,986.90          0.00        0.0000        0.0000
00000/KRW/251107-260507/2.6               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/251121-270521/2.7    -103,169,193.72    -99,296,515.68      545,082.90    3,327,595.14          0.00        0.0000        0.0000
00001/KRW/251126-270526/2.7    -109,086,855.98   -105,153,052.72      553,863.80    3,379,939.46          0.00        0.0000        0.0000
00000/KRW/251127-271129/2.7    -349,860,122.31   -338,513,217.34    1,105,687.67   10,241,217.30          0.00        0.0000        0.0000
00000/KRW/251208-271208/2.9    -206,980,206.99   -199,176,701.00      752,102.38    7,051,403.60          0.00        0.0000        0.0000
00000/KRW/251209-271209/2.9    -314,943,124.07   -303,199,792.10    1,129,790.05   10,613,541.91          0.00        0.0000        0.0000
00000/KRW/251210-301210/3.1    -712,213,751.80   -690,712,054.43      628,091.81   20,873,605.56          0.00        0.0000        0.0000
00001/KRW/251211-261211/2.8     -41,658,704.32    -38,380,486.32      714,036.63    2,564,181.37          0.00        0.0000        0.0000
00001/KRW/251212-261214/2.8     -51,278,669.26    -47,794,238.86      733,829.39    2,750,601.02          0.00        0.0000        0.0000
00000/KRW/251219-260619/2.7               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00001/KRW/251219-271220/2.9    -218,599,463.55   -210,484,448.13      767,302.47    7,347,712.95          0.00        0.0000        0.0000
00000/KRW/251224-271224/2.9    -105,028,388.81   -100,916,750.93      386,803.30    3,724,834.58          0.00        0.0000        0.0000
00001/KRW/251224-271224/2.9    -545,136,110.30   -524,583,456.13    1,931,949.73   18,620,704.44          0.00        0.0000        0.0000
00002/KRW/251224-271224/2.9    -327,081,666.18   -314,750,073.68    1,159,169.84   11,172,422.67          0.00        0.0000        0.0000
00001/KRW/260106-310106/3.1    -701,264,409.80   -679,578,277.42      633,081.00   21,053,051.38          0.00        0.0000        0.0000
00002/KRW/260106-270106/2.7    -154,857,394.60   -146,477,826.41    1,418,720.09    6,960,848.10          0.00        0.0000        0.0000
00000/KRW/260107-270107/2.7    -194,118,758.34   -183,477,648.82    1,786,952.08    8,854,157.45          0.00        0.0000        0.0000
00000/KRW/260109-310109/3.1    -748,268,339.12   -726,598,554.96      628,294.25   21,041,489.92          0.00        0.0000        0.0000
00004/KRW/260113-270113/2.7      50,883,487.92     47,612,796.75     -331,270.55   -2,939,420.62          0.00        0.0000        0.0000
00003/KRW/260116-270118/2.8     267,406,882.20    243,830,062.00   -3,335,056.14  -20,241,764.06          0.00        0.0000        0.0000
00000/KRW/260120-270120/2.8    -138,802,765.60   -128,437,670.26    1,467,624.22    8,897,471.11          0.00        0.0000        0.0000
00000/KRW/260120-360121/3.4  -1,051,852,541.30 -1,030,798,594.07      605,371.01   20,448,576.22          0.00        0.0000        0.0000
00001/KRW/260121-270121/2.8     -43,905,514.17    -40,311,575.07      509,660.83    3,084,278.27          0.00        0.0000        0.0000
00001/KRW/260127-290129/3.1     175,529,964.71    167,461,718.17     -337,857.48   -7,730,389.06          0.00        0.0000        0.0000
00000/KRW/260205-290205/3.3    -138,547,627.17   -130,429,169.05      343,118.89    7,775,339.23          0.00        0.0000        0.0000
00001/KRW/260206-280207/3.1      83,681,903.52     79,032,398.37     -332,784.76   -4,316,720.39          0.00        0.0000        0.0000
00000/KRW/260210-280210/3.1     -79,782,857.45    -75,090,230.58      334,374.08    4,358,252.79          0.00        0.0000        0.0000
00000/KRW/260211-270211/2.9     -37,784,520.86    -33,785,179.55      578,065.89    3,421,275.42          0.00        0.0000        0.0000
00004/KRW/260212-280214/3.1    -185,036,721.60   -175,546,122.30      669,369.48    8,821,229.81          0.00        0.0000        0.0000
00001/KRW/260213-280214/3.0     -98,746,219.80    -94,002,909.34      334,078.56    4,409,231.89          0.00        0.0000        0.0000
00000/KRW/260219-360219/3.4    -548,403,815.47   -537,981,281.61      301,344.49   10,121,189.37          0.00        0.0000        0.0000
00003/KRW/260223-290223/3.1    -354,121,266.28   -337,756,649.47      684,489.99   15,680,126.81          0.00        0.0000        0.0000
00004/KRW/260223-290223/3.1    -177,060,633.14   -168,878,324.74      342,245.00    7,840,063.41          0.00        0.0000        0.0000
00000/KRW/260225-360225/3.4  -1,108,777,883.64 -1,087,978,683.81      601,891.89   20,197,307.94          0.00        0.0000        0.0000
00003/KRW/260227-280229/3.0    -219,006,102.58   -209,098,222.20      677,926.25    9,229,954.12          0.00        0.0000        0.0000
00000/KRW/260303-270303/2.8     210,155,961.27    195,554,113.74   -2,133,883.49  -12,467,964.03          0.00        0.0000        0.0000
00001/KRW/260303-270903/2.9     314,470,716.70    300,679,697.54   -1,571,497.88  -12,219,521.28          0.00        0.0000        0.0000
00001/KRW/260303-280303/3.0     271,109,314.71    259,118,355.63     -815,461.73  -11,175,497.35          0.00        0.0000        0.0000
00000/KRW/260309-360310/3.5   1,016,089,979.33    995,269,114.30     -613,669.01  -20,207,196.02          0.00        0.0000        0.0000
00000/KRW/260309-360310/3.5     502,008,698.93    491,591,920.63     -307,520.01  -10,109,258.29          0.00        0.0000        0.0000
00000/KRW/260310-310310/3.6    -364,621,163.18   -342,306,321.61      675,016.98   21,639,824.59          0.00        0.0000        0.0000
00000/KRW/260313-290313/3.4     128,274,562.16    119,985,750.60     -350,967.73   -7,937,843.83          0.00        0.0000        0.0000
00002/KRW/260313-290313/3.3     134,780,300.55    126,494,816.17     -350,262.32   -7,935,222.06          0.00        0.0000        0.0000
00001/KRW/230111-280111/3.3      54,765,484.62     50,396,209.21     -404,303.04   -3,964,972.37          0.00        0.0000        0.0000
00000/KRW/230307-280307/3.5      59,395,464.13     49,235,460.38     -700,056.21   -9,459,947.54          0.00        0.0000        0.0000
00000/KRW/230322-280322/3.0     329,426,714.66    313,599,601.54   -1,043,118.74  -14,783,994.38          0.00        0.0000        0.0000
00000/KRW/230412-280413/3.0    -242,869,065.97   -231,664,117.26      709,564.24   10,495,384.47          0.00        0.0000        0.0000
00000/KRW/240405-290405/3.2     167,434,746.96    159,065,976.70     -350,943.23   -8,017,827.04          0.00        0.0000        0.0000
00000/KRW/241017-291017/2.8     342,183,998.41    333,104,309.04     -305,983.12   -8,773,706.25          0.00        0.0000        0.0000
00001/KRW/250307-270308/2.6      43,857,721.49     42,368,884.48     -216,657.77   -1,272,179.24          0.00        0.0000        0.0000
00001/KRW/250307-270308/2.5      88,448,678.90     85,471,114.50     -433,248.71   -2,544,315.69          0.00        0.0000        0.0000
00004/KRW/250528-260528/2.3               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/250604-270604/2.3    -202,311,038.89   -198,282,274.93      561,777.59    3,466,986.36          0.00        0.0000        0.0000
00000/KRW/250611-270611/2.3    -200,640,290.96   -196,524,674.26      574,910.16    3,540,706.53          0.00        0.0000        0.0000
00000/KRW/250711-280711/2.3    -838,334,787.72   -817,611,657.09      924,755.25   19,798,375.38          0.00        0.0000        0.0000
00001/KRW/250826-270826/2.3    -269,908,898.20   -264,598,525.40      603,396.71    4,706,976.09          0.00        0.0000        0.0000
00000/KRW/250827-260527/2.3               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/251030-260430/2.5               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00001/KRW/251212-261214/2.8     -30,025,830.58    -27,935,088.02      440,361.75    1,650,380.82          0.00        0.0000        0.0000
00000/KRW/251217-260617/2.7               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/251222-271222/2.9    -308,328,748.65   -296,071,180.27    1,157,062.24   11,100,506.14          0.00        0.0000        0.0000
00001/KRW/260106-310106/3.1    -352,689,092.54   -341,847,586.26      316,310.39   10,525,195.89          0.00        0.0000        0.0000
00000/KRW/260112-280112/2.9     279,841,931.23    269,366,353.28     -956,401.86   -9,519,176.08          0.00        0.0000        0.0000
00000/KRW/260113-290115/3.0     423,346,221.35    407,497,717.85     -536,520.54  -15,311,982.96          0.00        0.0000        0.0000
00004/KRW/260114-270114/2.7      87,167,527.06     78,641,333.41     -484,442.53   -4,925,312.77  3,116,438.36-3,116,438.3562        0.0000
00000/KRW/260115-360115/3.3   1,222,083,423.69  1,200,930,640.17     -849,549.60  -20,303,233.92          0.00        0.0000        0.0000
00000/KRW/260116-290116/3.1    -503,407,379.28   -479,375,733.32    1,009,127.54   23,022,518.42          0.00        0.0000        0.0000
00000/KRW/260119-360121/3.4    -574,350,663.32   -563,873,887.71      297,163.03   10,179,612.58          0.00        0.0000        0.0000
00000/KRW/260120-310120/3.3     994,274,061.52    954,024,192.21   -1,192,468.30  -39,057,401.00          0.00        0.0000        0.0000
00002/KRW/260121-310121/3.3     775,583,289.22    742,735,992.13     -976,184.39  -31,871,112.69          0.00        0.0000        0.0000
00000/KRW/260122-280124/3.0    -376,774,396.72   -358,961,312.40    1,304,401.60   16,508,682.72          0.00        0.0000        0.0000
00000/KRW/260126-310127/3.3     561,595,169.83    539,692,360.67     -646,636.20  -21,256,172.97          0.00        0.0000        0.0000
00005/KRW/260127-310127/3.3     898,235,897.10    865,422,405.34     -964,046.39  -31,849,445.37          0.00        0.0000        0.0000
00000/KRW/260130-270129/2.8     -78,584,683.13    -72,339,110.89      891,989.59    5,353,582.66          0.00        0.0000        0.0000
00000/KRW/260130-260731/2.7       8,427,007.25      8,427,674.41          667.16            0.00          0.00        0.0000        0.0000
00000/KRW/260212-270212/2.9     -67,671,692.69    -60,974,661.05      968,400.92    5,728,630.72          0.00        0.0000        0.0000
00002/KRW/260220-290220/3.2    -171,694,274.25   -163,522,812.11      342,327.77    7,829,134.37          0.00        0.0000        0.0000
00002/KRW/260306-290306/3.3     153,464,145.80    145,219,772.31     -346,926.60   -7,897,446.88          0.00        0.0000        0.0000
00000/KRW/260312-270913/3.0     104,558,838.82     98,814,255.83     -644,613.72   -5,099,969.28          0.00        0.0000        0.0000
00002/KRW/260313-290313/3.3     272,162,896.46    255,593,258.57     -700,242.47  -15,869,395.42          0.00        0.0000        0.0000
00000/KRW/260313-360313/3.5     924,832,244.78    903,928,439.99     -624,636.22  -20,279,168.56          0.00        0.0000        0.0000
00000/KRW/260313-360313/3.5     458,398,755.45    447,942,619.51     -312,774.94  -10,143,361.00          0.00        0.0000        0.0000
00000/KRW/260316-310317/3.5    -827,919,319.69   -786,674,928.22    1,233,484.91   40,010,906.57          0.00        0.0000        0.0000
00001/KRW/260319-310319/3.5     217,527,897.08    206,369,395.88     -334,275.09  -10,824,226.10          0.00        0.0000        0.0000
00000/KRW/260319-270319/3.0     -99,745,355.37    -88,798,823.86    1,617,866.69    9,328,664.82          0.00        0.0000        0.0000
00000/KRW/260323-290323/3.4     110,524,071.95    102,182,130.06     -354,683.42   -7,987,258.47          0.00        0.0000        0.0000
00001/KRW/170502-270503/1.8    -133,057,528.92   -131,246,021.82      248,202.80    1,563,304.30          0.00        0.0000        0.0000
00000/KRW/170705-270705/1.9     146,609,044.42    144,412,594.56     -305,107.81   -1,891,342.05          0.00        0.0000        0.0000
00000/KRW/230420-280420/3.1     -92,422,508.18    -86,705,671.40      360,007.34    5,356,829.43          0.00        0.0000        0.0000
00000/KRW/230424-260424/3.2               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00001/KRW/230510-280510/3.1    -117,309,596.70   -111,289,224.29      365,383.38    5,654,989.03          0.00        0.0000        0.0000
00000/KRW/230614-260615/3.4               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/240329-260331/3.3               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00001/KRW/240329-260331/3.3               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/241126-260526/2.9               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/241212-291212/2.5     467,253,776.27    457,982,227.59     -297,445.16   -8,974,103.51          0.00        0.0000        0.0000
00002/KRW/250307-270308/2.5      88,448,678.90     85,471,114.50     -433,248.71   -2,544,315.69          0.00        0.0000        0.0000
00000/KRW/250311-270311/2.5      94,847,875.92     91,832,931.58     -439,063.68   -2,575,880.66          0.00        0.0000        0.0000
00000/KRW/250328-260330/2.6               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/250418-260420/2.4               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/250424-280424/2.2     542,952,816.23    531,510,740.12     -686,452.01  -10,755,624.10          0.00        0.0000        0.0000
00001/KRW/250425-270426/2.2     -91,277,355.57    -89,502,557.29      245,522.88    1,529,275.40          0.00        0.0000        0.0000
00002/KRW/250430-261030/2.3     -28,974,426.25    -28,789,137.97       83,445.72      101,842.55          0.00        0.0000        0.0000
00000/KRW/250527-260527/2.4               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/250718-270719/2.3     178,999,227.86    175,606,649.99     -415,481.18   -2,977,096.69          0.00        0.0000        0.0000
00000/KRW/250820-270222/2.3     172,110,157.25    167,917,672.79     -601,490.67   -3,590,993.79          0.00        0.0000        0.0000
00000/KRW/250825-350827/2.6   1,133,147,927.04  1,122,847,255.19     -233,638.73  -10,067,033.11          0.00        0.0000        0.0000
00000/KRW/250828-280828/2.3     623,949,159.67    609,546,631.17     -596,939.46  -13,805,589.04          0.00        0.0000        0.0000
00000/KRW/250919-280919/2.3    -313,837,586.75   -306,510,792.51      302,172.94    7,024,621.30          0.00        0.0000        0.0000
00000/KRW/250925-270927/2.4     549,212,855.00    537,164,620.28   -1,293,785.84  -10,754,448.88          0.00        0.0000        0.0000
00000/KRW/251020-270420/2.4    -217,889,192.08   -212,667,360.88      724,893.81    4,496,937.39          0.00        0.0000        0.0000
00003/KRW/251031-261030/2.5     143,926,793.13    142,061,084.28     -846,587.38   -1,019,121.47          0.00        0.0000        0.0000
00000/KRW/251107-260507/2.6               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/251126-270526/2.7     -56,015,863.48    -54,049,220.45      276,792.77    1,689,850.25          0.00        0.0000        0.0000
00000/KRW/251126-270526/2.7    -167,311,372.69   -161,411,314.31      830,447.88    5,069,610.50          0.00        0.0000        0.0000
00000/KRW/251202-270602/2.8     -43,054,286.57    -41,041,821.53      284,552.16    1,727,912.88          0.00        0.0000        0.0000
00000/KRW/251205-261207/2.7     -54,228,786.53    -51,219,104.55      685,677.16    2,324,004.82          0.00        0.0000        0.0000
00002/KRW/251208-261208/2.7     -56,968,792.00    -53,893,175.30      692,334.79    2,383,281.92          0.00        0.0000        0.0000
00000/KRW/251210-270610/2.8    -198,186,861.96   -189,942,667.18    1,165,597.86    7,078,596.92          0.00        0.0000        0.0000
00000/KRW/251217-270617/2.8    -161,482,387.42   -155,171,291.12      892,502.81    5,418,593.49          0.00        0.0000        0.0000
00001/KRW/251217-271217/2.9    -478,493,640.22   -460,409,083.57    1,718,632.85   16,365,923.80          0.00        0.0000        0.0000
00001/KRW/260107-270107/2.7     -97,059,379.17    -91,738,824.41      893,476.04    4,427,078.73          0.00        0.0000        0.0000
00000/KRW/260107-270107/2.7     -92,100,068.49    -86,778,857.22      893,913.29    4,427,297.98          0.00        0.0000        0.0000
00003/KRW/260109-290109/3.0     432,160,282.56    416,244,191.28     -663,060.18  -15,253,031.10          0.00        0.0000        0.0000
00002/KRW/260109-280110/2.8     236,686,536.61    228,012,698.80     -793,916.93   -7,879,920.88          0.00        0.0000        0.0000
00000/KRW/260112-310113/3.1    -361,776,914.77   -350,920,194.18      315,719.12   10,541,001.48          0.00        0.0000        0.0000
00000/KRW/260113-360114/3.3     667,449,155.98    657,100,630.48     -223,533.85  -10,124,991.64          0.00        0.0000        0.0000
00001/KRW/260113-290115/3.0   1,046,439,145.51  1,006,811,934.02   -1,342,591.17  -38,284,620.32          0.00        0.0000        0.0000
00001/KRW/260113-290115/3.0     332,952,301.30    320,270,641.19     -429,835.54  -12,251,824.57          0.00        0.0000        0.0000
00000/KRW/260116-290116/3.1    -171,733,430.16   -163,724,695.29      335,962.54    7,672,772.34          0.00        0.0000        0.0000
00000/KRW/260122-310127/3.4     255,216,162.43    244,246,293.41     -326,062.01  -10,643,807.01          0.00        0.0000        0.0000
00000/KRW/260129-360131/3.4    -579,344,377.46   -568,900,644.09      297,018.88   10,146,714.49          0.00        0.0000        0.0000
00001/KRW/260204-280204/3.1    -429,821,700.52   -406,786,198.21    1,656,723.80   21,378,778.51          0.00        0.0000        0.0000
00000/KRW/260204-290205/3.2    -146,452,775.08   -138,338,061.63      342,249.72    7,772,463.73          0.00        0.0000        0.0000
00000/KRW/260205-270205/2.8      43,878,020.94     39,995,039.89     -558,158.76   -3,324,822.29          0.00        0.0000        0.0000
00004/KRW/260206-280207/3.1      83,681,903.52     79,032,398.37     -332,784.76   -4,316,720.39          0.00        0.0000        0.0000
00000/KRW/260303-310304/3.2     353,270,073.30    342,262,053.07     -318,010.51  -10,690,009.72          0.00        0.0000        0.0000
00000/KRW/260306-270308/2.9     -49,735,247.29    -45,256,545.53      657,435.75    3,821,266.01          0.00        0.0000        0.0000
00000/KRW/260306-280306/3.1    -277,218,878.44   -262,080,666.30    1,029,429.90   14,108,782.24          0.00        0.0000        0.0000
00002/KRW/260306-280306/3.1     174,681,636.22    164,586,364.04     -687,338.52   -9,407,933.66          0.00        0.0000        0.0000
00003/KRW/260313-290313/3.3     136,081,448.23    127,796,629.29     -350,121.24   -7,934,697.71          0.00        0.0000        0.0000
00000/KRW/260319-290319/3.4     256,856,857.27    240,226,447.94     -704,050.23  -15,926,359.10          0.00        0.0000        0.0000
00000/KRW/260319-310319/3.5     217,527,897.08    206,369,395.88     -334,275.09  -10,824,226.10          0.00        0.0000        0.0000
00000/KRW/260320-290320/3.4    -230,268,439.20   -213,615,199.13      707,376.49   15,945,863.58          0.00        0.0000        0.0000
00000/KRW/160905-260907/1.3     -38,269,990.05    -38,273,019.86       -3,029.81            0.00          0.00        0.0000        0.0000
00000/KRW/170413-270413/1.8     105,099,824.28    103,455,577.21     -185,597.23   -1,458,649.84          0.00        0.0000        0.0000
00000/KRW/170705-270705/1.9     146,120,118.49    143,923,569.40     -305,155.68   -1,891,393.41          0.00        0.0000        0.0000
00000/KRW/170811-270811/1.9    -345,181,712.61   -340,206,699.93      575,486.91    4,399,525.77          0.00        0.0000        0.0000
00000/KRW/230303-280303/3.7      -4,693,198.90     -9,725,520.00     -352,011.81   -4,680,309.29          0.00        0.0000        0.0000
00000/KRW/230803-280803/3.5     -40,385,150.25    -33,226,740.22      322,419.68    6,835,990.36          0.00        0.0000        0.0000
00000/KRW/231024-261026/4.0     116,263,787.67    116,581,957.21      170,401.18      147,768.37          0.00        0.0000        0.0000
00001/KRW/231127-261127/3.6      36,561,710.84     37,042,984.41      127,500.51      353,773.05          0.00        0.0000        0.0000
00000/KRW/241226-261228/2.7     -16,785,321.52    -15,882,404.32      165,314.20      737,603.00          0.00        0.0000        0.0000
00001/KRW/250411-270412/2.3     -69,175,914.46    -67,531,686.74      187,952.12    1,456,275.60          0.00        0.0000        0.0000
00002/KRW/250512-261112/2.2     -75,643,491.60    -74,881,179.70      250,455.10      511,856.81          0.00        0.0000        0.0000
00001/KRW/250910-260910/2.3     128,429,490.04    128,439,657.71       10,167.68            0.00          0.00        0.0000        0.0000
00000/KRW/250926-260326/2.5               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00001/KRW/251017-271018/2.4     144,283,534.42    141,026,413.65     -337,122.29   -2,919,998.48          0.00        0.0000        0.0000
00000/KRW/251022-270422/2.5     134,659,524.63    131,151,917.99     -487,973.58   -3,019,633.06          0.00        0.0000        0.0000
00000/KRW/251105-270506/2.6     301,592,730.45    292,383,405.93   -1,288,693.01   -7,920,631.50          0.00        0.0000        0.0000
00000/KRW/251106-270506/2.6     306,122,957.59    296,914,672.13   -1,288,268.40   -7,920,017.05          0.00        0.0000        0.0000
00000/KRW/251118-271118/2.8    -314,511,325.93   -303,574,193.25    1,086,704.71    9,850,427.97          0.00        0.0000        0.0000
00001/KRW/251119-281120/2.9    -221,042,892.76   -213,340,121.72      321,937.82    7,380,833.21          0.00        0.0000        0.0000
00001/KRW/251126-270526/2.7    -112,031,726.96   -108,098,440.91      553,585.54    3,379,700.51          0.00        0.0000        0.0000
00000/KRW/251201-261201/2.8     -21,622,413.32    -20,045,682.49      387,708.56    1,189,022.26          0.00        0.0000        0.0000
00000/KRW/251203-261203/2.8     -39,740,662.00    -36,987,671.88      659,532.03    2,093,458.09          0.00        0.0000        0.0000
00000/KRW/251218-260618/2.7               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/260106-260706/2.7               0.00              0.00            0.00            0.00          0.00        0.0000        0.0000
00000/KRW/260115-261015/2.7     -70,980,531.50    -69,270,892.79    1,709,665.82          -27.11          0.00        0.0000        0.0000
00000/KRW/260115-290115/3.0    -191,978,700.52   -183,863,332.23      465,510.20    7,649,858.09          0.00        0.0000        0.0000
00000/KRW/260116-360116/3.4     561,410,706.89    550,906,042.60     -298,569.27  -10,206,095.02          0.00        0.0000        0.0000
00000/KRW/260119-261019/2.7      -8,738,038.93     -8,540,104.42      140,693.34       57,241.18          0.00        0.0000        0.0000
00000/KRW/260119-270119/2.8     113,108,448.03    104,813,667.79   -1,173,150.61   -7,121,629.64          0.00        0.0000        0.0000
00001/KRW/260119-270119/2.8      80,791,748.60     74,866,905.56     -837,964.72   -5,086,878.31          0.00        0.0000        0.0000
00000/KRW/260120-270120/2.8     -47,304,626.46    -43,730,387.17      506,126.05    3,068,113.24          0.00        0.0000        0.0000
00000/KRW/260123-310127/3.3     297,132,352.47    286,192,916.23     -321,532.30  -10,617,903.95          0.00        0.0000        0.0000
00001/KRW/260123-310127/3.3     297,132,352.47    286,192,916.23     -321,532.30  -10,617,903.95          0.00        0.0000        0.0000
00000/KRW/260126-270126/2.8     -72,558,272.35    -66,777,164.31      823,467.92    4,957,640.12          0.00        0.0000        0.0000
00000/KRW/260129-360131/3.4  -1,162,732,113.70 -1,141,848,837.26      593,582.18   20,289,694.27          0.00        0.0000        0.0000
00001/KRW/260209-280209/3.1     176,956,433.08    167,604,092.34     -666,159.94   -8,686,180.80          0.00        0.0000        0.0000
00000/KRW/260213-280214/3.0    -296,238,659.39   -282,008,728.03    1,002,235.69   13,227,695.67          0.00        0.0000        0.0000
00000/KRW/260225-280225/3.1     -96,325,223.18    -91,424,812.45      338,686.47    4,561,724.26          0.00        0.0000        0.0000
00002/KRW/260305-280306/3.1     439,364,104.87    414,126,653.99   -1,717,928.93  -23,519,521.94          0.00        0.0000        0.0000
00001/KRW/260306-280306/3.1     256,956,979.63    241,812,505.99   -1,031,533.75  -14,112,939.90          0.00        0.0000        0.0000
00000/KRW/260312-270913/3.0     155,923,966.00    147,306,886.43     -967,011.38   -7,650,068.19          0.00        0.0000        0.0000
00000/KRW/260313-290313/3.3     138,683,743.59    130,400,255.51     -349,839.07   -7,933,649.00          0.00        0.0000        0.0000
00000/KRW/260316-360317/3.5     881,656,059.94    860,731,065.76     -629,625.88  -20,295,368.30          0.00        0.0000        0.0000
00000/KRW/260318-290319/3.4     129,979,308.88    121,665,164.67     -351,829.21   -7,962,315.01          0.00        0.0000        0.0000
00000/KRW/260318-270318/3.0      13,584,465.45     12,027,000.59     -230,107.06   -1,327,357.80          0.00        0.0000        0.0000
00000/KRW/260318-360318/3.6     201,675,321.54    196,425,512.62     -159,588.32   -5,090,220.59          0.00        0.0000        0.0000
00001/KRW/260319-290319/3.4     898,999,000.45    840,792,567.79   -2,464,175.81  -55,742,256.86          0.00        0.0000        0.0000
00000/KRW/260324-280324/3.6      24,284,105.55     18,950,878.51     -357,485.08   -4,975,741.96          0.00        0.0000        0.0000
00000/KRW/260324-280324/3.6      36,732,894.10     26,062,584.12     -716,213.83   -9,954,096.15          0.00        0.0000        0.0000
00000/KRW/260324-280324/3.6      31,660,615.38     20,988,652.87     -716,746.84   -9,955,215.68          0.00        0.0000        0.0000
SYN-5M                             -454,928.25        241,479.97      147,276.60      549,131.62          0.00        0.0000        0.0000
SYN-6M                           -4,212,472.93     -3,061,208.97      186,834.45      964,429.51          0.00        0.0000        0.0000
SYN-9M                          -19,606,056.65    -17,883,174.60      257,193.07    1,465,688.98          0.00        0.0000        0.0000
SYN-1Y                          -41,846,862.92    -39,573,460.20      323,605.16    1,949,797.57          0.00        0.0000        0.0000
SYN-7Y                         -647,648,555.28   -635,770,274.96      292,613.77   11,585,666.56          0.00        0.0000        0.0000
SYN-PREFIX                     -158,288,128.29   -151,243,176.87      290,054.79    6,754,896.64          0.00        0.0000        0.0000
국고채권 02625-3003(25-3)         6,739,457,581.46  6,740,289,434.38      730,572.71            None          0.00  101,280.2076  101,280.2076
국고채권 02625-3003(25-3)         9,627,796,544.95  9,628,984,906.26    1,043,675.30            None          0.00  144,686.0109  144,686.0109
국고채권 02625-3003(25-3)         9,627,796,544.95  9,628,984,906.26    1,043,675.30            None          0.00  144,686.0109  144,686.0109
국고채권 02625-3003(25-3)         9,627,796,544.95  9,628,984,906.26    1,043,675.30            None          0.00  144,686.0109  144,686.0109
국고채권 02625-3003(25-3)         9,627,796,544.95  9,628,984,906.26    1,043,675.30            None          0.00  144,686.0109  144,686.0109
국고채권 02625-3003(25-3)        14,441,694,817.42 14,443,477,359.39    1,565,512.95            None          0.00  217,029.0163  217,029.0163
국고채권 02625-3003(25-3)         2,888,338,963.48  2,888,695,471.88      313,102.59            None          0.00   43,405.8033   43,405.8033
국고채권 02625-3003(25-3)         6,739,457,581.46  6,740,289,434.38      730,572.71            None          0.00  101,280.2076  101,280.2076

bonds: 273 total, 0 degraded (analytic fallback)

worst |resid_cash| (identity incl. realized cash):
  국민은행4602할인일1-12                              1,248,245.8496
  수산금융채권(은행) 25-9이18-15                          949,657.4325
  국민은행4509이표일(03)1.5-30                          755,266.1092
  하나은행48-09이1.5갑-25                              740,841.3009
  하나은행48-09이1.5갑-23                              735,062.6114
  하나은행48-09이1.5갑-23                              735,062.6114
  국민은행4509이표일(03)1.5-17                          717,962.0287
  산업금융채권 26변이0100-0309-1M                        695,869.7781
  중소기업은행(변) 2603이1A-06                           692,931.7876
  신한은행29-06-이-1.5-B                              651,649.2209

aggregate:
  sum ΔNPV (priceable rows)        = 1,089,932.95
  sum realized cash                = 58,215,068.49
  sum theta (all legs)             = 289,782,515.94
  sum mtm (known legs)             = -274,297,286.38  (273 legs mtm=None)
  reported daily_pnl.total         = 15,485,229.56
  reported daily_pnl.theta         = 289,782,515.94
  reported daily_pnl.mtm           = -274297286.3795854
  reported mtm_complete            = False
